flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,fecal_coliform_is_bdl,total_coliform_is_bdl,fecal_streptococci_is_bdl,total_kjeldahl_n_is_bdl,nitrate_n_is_bdl,turbidity_is_bdl,sulphate_is_bdl,sodium_is_bdl,chlorides_is_bdl,phosphate_is_bdl,boron_is_bdl,potassium_is_bdl,flouride_is_bdl,dissolved_o2_is_bdl,total_suspended_solids_is_bdl,phenophelene_alkanity_is_bdl,total_alkalinity_is_bdl,type_water_body_ Dam,type_water_body_Creek,type_water_body_Dam,type_water_body_Lake,type_water_body_Nala,type_water_body_River,type_water_body_Sea,river_basin_Arnala ,river_basin_BPT Navapur ,river_basin_Bassein ,river_basin_Bhagwati Bundar,river_basin_Bhatsa ,river_basin_Bhayander ,river_basin_Bhima ,river_basin_Bindusara,river_basin_Chandrabhaga ,river_basin_Chikhali Nalla,river_basin_Colour Chem ,river_basin_Dahanu ,river_basin_Dandi ,river_basin_Darna ,river_basin_Erai ,river_basin_Ganptipule,river_basin_Godavari,river_basin_Godavari ,river_basin_Godavri ,river_basin_Gomai ,river_basin_Kalu ,river_basin_Kan ,river_basin_Kanhan ,river_basin_Karambavane,river_basin_Kharekuran Murbe ,river_basin_Koyna ,river_basin_Krishna,river_basin_Krishna ,river_basin_Kundalika,river_basin_Mandvi,river_basin_Manjara,river_basin_Morna ,river_basin_Muchkundi,river_basin_Mula ,river_basin_Mula Mutha ,river_basin_Mutha ,river_basin_Navapur ,river_basin_Nira ,river_basin_Panvel ,river_basin_Panzara ,river_basin_Patalganga ,river_basin_Pedhi ,river_basin_Pehlar ,river_basin_Penganga ,river_basin_Purna ,river_basin_Rabodi,river_basin_Rangavali ,river_basin_Sandoz ,river_basin_Sarwali ,river_basin_Savitri,river_basin_Savta ,river_basin_Surya ,river_basin_Tansa ,river_basin_Tapi ,river_basin_Tarapur MIDC Nalla,river_basin_Thane ,river_basin_Ulhas ,river_basin_Urmodi ,river_basin_Uttan ,river_basin_Vaitarna ,river_basin_Vashisthi,river_basin_Venna ,river_basin_Wainganga ,river_basin_Wardha ,river_basin_Wena,district_Akola,district_Amravati,district_Beed,district_Bhandara,district_Ch. Sambhaji Nagar,district_Chandrapur,district_Dhule,district_Jalna,district_Latur,district_Nagpur,district_Nanded,district_Nashik,district_Parbhani,district_Pune,district_Raigad,district_Ratnagiri,district_Sangli,district_Satara,district_Solapur,district_Thane,weather_Clear,weather_Cloudy,weather_Raining,approx_depth_50-100cm,approx_depth_Greater than 100cm,approx_depth_Less than 50cm,human_activities_Bathing,"human_activities_Bathing,Fishing","human_activities_Bathing,Fishing,Boating,Tourism Spot,Idol Emersion Wading","human_activities_Bathing,Fishing,Tourism Spot","human_activities_Bathing,Washing","human_activities_Bathing,Washing,Boating","human_activities_Bathing,Washing,Cultivation,Fishing,Boating,Gardening,Tourism Spot","human_activities_Bathing,Washing,Fishing","human_activities_Bathing,Washing,Gardening,Others","human_activities_Bathing,Washing,Others","human_activities_Boating,Tourism Spot",human_activities_Cultivation,human_activities_Fishing,"human_activities_Fishing,Boating,Tourism Spot","human_activities_Fishing,Others",human_activities_Idol Emersion Wading,human_activities_Others,"human_activities_Washing,Fishing",floating_matter_No,floating_matter_Yes,color_Blackish,color_Clear,color_Light Brown,color_Light Green,color_Muddish,color_Pale Yellow,color_Slightly Turbit,color_Turbit,color_slightly Turbit,odor_ Odourless,odor_Fishy,odor_Odor Free,odor_Odourless,odor_organic,odor_unknown,use_based_class
0.0,27.0,5.0,9.3,334.0,4.4,2.72,12.0,94.0,1.8,16.0,5.0,66.0,25.49,16.0,1.5,0.4,84.0,46.0,38.0,69.78,15.72,267.0,241.0,61.0,1.42,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.0,4.7,7.9,363.0,5.4,2.77,12.0,170.0,1.8,10.3,5.0,60.0,19.99,20.0,1.5,0.4,76.0,40.0,36.0,50.9,14.34,277.0,246.0,71.0,0.94,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.0,5.6,8.0,182.0,3.2,1.4,13.0,170.0,1.8,20.9,5.0,22.0,8.0,12.0,1.5,0.4,30.0,18.0,12.0,16.24,5.07,142.0,116.0,34.0,0.81,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.0,5.4,8.1,223.0,4.8,1.65,15.0,220.0,1.8,4.0,5.0,30.0,11.0,16.0,1.5,0.4,42.0,24.0,18.0,18.34,6.74,172.0,151.0,43.0,1.41,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.0,5.5,7.8,255.0,4.8,1.54,17.0,240.0,1.8,12.0,5.0,30.0,12.0,16.0,1.5,0.4,40.0,22.0,18.0,17.08,7.22,204.0,181.0,64.0,0.72,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.0,4.6,7.1,210.0,5.6,2.23,17.0,220.0,1.8,11.2,5.0,36.0,15.0,20.0,1.5,0.4,50.0,28.0,22.0,24.6,10.02,187.0,140.0,58.0,0.72,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,22.0,4.2,8.1,305.0,6.0,2.74,14.0,220.0,1.8,26.4,5.0,54.0,22.49,20.0,1.68,0.68,70.0,40.0,30.0,67.18,19.22,247.0,221.0,69.0,0.95,0.5,1.0,0.2,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,22.0,4.0,7.7,320.0,8.8,2.67,17.0,280.0,1.8,25.8,5.0,56.0,39.99,28.0,1.5,0.4,76.0,42.0,34.0,19.75,19.75,252.0,229.0,78.0,0.88,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,18.0,5.2,8.3,268.0,4.2,2.6,21.0,540.0,1.8,47.1,5.0,48.0,32.49,16.0,1.5,0.4,62.0,34.0,28.0,25.08,11.07,211.0,186.0,44.0,0.83,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,18.0,5.0,8.3,264.0,4.0,2.6,26.0,210.0,1.8,30.1,5.0,46.0,29.99,16.0,1.5,0.4,60.0,34.0,26.0,24.34,11.06,209.0,191.0,49.0,0.83,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,20.0,5.2,8.3,281.0,4.0,1.83,20.0,350.0,1.8,11.8,5.0,50.0,10.5,12.0,1.5,0.4,64.0,36.0,28.0,28.76,9.67,228.0,205.0,42.0,1.02,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,4.5,7.9,236.0,6.2,0.6,9.2,540.0,1.8,1.0,42.0,20.0,15.15,16.0,1.5,0.4,68.0,32.0,36.0,6.71,8.75,187.0,155.0,11.0,0.2,0.9,1.0,0.2,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,2.4,7.5,529.0,27.0,2.36,79.0,1600.0,11.0,8.95,5.0,96.0,44.89,84.0,8.4,3.43,150.0,78.0,72.0,5.0,31.71,415.0,337.0,30.0,0.59,2.5,6.67,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,4.1,7.4,486.0,12.5,0.7,41.0,1600.0,6.0,3.34,5.0,94.0,41.74,36.0,6.72,2.84,138.0,70.0,68.0,5.0,26.31,385.0,311.0,12.0,0.56,2.3,4.42,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,4.1,7.4,414.0,7.2,0.61,120.0,1600.0,1.8,1.8,5.0,74.0,25.49,24.0,2.8,1.03,118.0,60.0,58.0,5.0,16.9,328.0,263.0,11.0,1.12,1.4,2.22,0.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,4.4,7.7,411.0,7.0,0.52,240.0,1600.0,32.0,1.47,5.0,70.0,25.59,20.0,4.48,1.82,116.0,56.0,60.0,5.77,17.42,326.0,265.0,12.0,0.48,1.9,2.27,0.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,6.1,8.3,619.0,5.0,0.8,21.0,350.0,1.8,1.0,6.0,126.0,56.68,16.0,1.68,0.42,174.0,90.0,84.0,14.43,69.7,489.0,398.0,11.0,0.2,0.5,1.0,0.7,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,6.7,8.3,420.0,3.8,0.72,6.0,350.0,1.8,1.0,8.0,88.0,33.29,12.0,2.24,0.7,120.0,60.0,60.0,6.71,43.26,335.0,274.0,10.0,0.2,0.5,1.0,0.4,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,4.5,8.2,633.0,8.0,0.78,1.8,540.0,1.8,2.24,6.0,126.0,74.18,32.1,1.68,0.46,178.0,92.0,86.0,5.4,62.58,496.0,402.0,14.0,0.2,0.5,3.13,0.2,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,2.2,7.4,456.0,28.0,2.21,540.0,1600.0,4.5,9.72,5.0,100.0,39.69,88.0,7.28,3.1,156.0,80.0,76.0,5.25,30.95,433.0,354.0,42.0,0.35,2.6,5.94,0.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,2.1,7.4,551.0,28.0,3.11,20.0,1600.0,6.1,8.43,5.0,104.0,44.44,92.0,11.2,5.14,158.0,82.0,76.0,5.0,30.8,436.0,358.0,44.0,0.32,2.7,5.81,0.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,1.3,7.5,606.0,26.0,1.84,48.0,1600.0,4.5,7.31,5.0,120.0,44.49,80.0,6.72,2.64,174.0,88.0,86.0,5.0,30.71,479.0,390.0,34.0,0.2,1.8,5.41,0.7,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,27.5,3.9,7.4,478.0,13.0,0.83,17.0,1600.0,2.0,3.86,90.0,20.0,41.24,40.0,3.36,1.5,134.0,66.0,68.0,6.29,28.38,378.0,306.0,10.0,0.2,1.7,4.72,0.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,28.0,3.2,7.3,370.0,13.5,0.92,1.8,350.0,1.8,1.81,5.0,68.0,32.49,48.2,2.8,0.83,104.0,54.0,50.0,5.0,25.27,292.0,237.0,11.0,0.2,0.5,4.78,0.2,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,28.0,3.8,7.8,368.0,12.0,1.24,1.8,1600.0,1.8,1.19,5.0,64.0,32.29,60.2,2.24,0.59,102.0,50.0,52.0,8.16,27.97,288.0,232.0,15.0,0.2,0.7,1.98,0.2,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,A
0.0,26.0,6.2,8.0,261.0,2.8,0.53,70.0,540.0,1.8,2.1,5.0,40.0,14.0,8.0,2.24,0.59,74.0,30.0,44.0,5.37,13.2,209.0,171.0,12.0,0.2,1.3,1.0,0.2,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,24.0,6.0,8.2,208.0,5.2,0.81,4.5,170.0,1.8,4.06,5.0,46.0,6.75,16.0,1.5,0.46,60.0,30.0,30.0,7.25,6.24,165.0,137.0,16.0,0.2,0.5,1.0,0.2,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,A
0.0,26.0,5.5,7.9,280.0,4.2,0.87,21.0,540.0,1.8,3.09,5.0,66.0,12.8,16.0,1.68,0.51,82.0,44.0,38.0,5.0,11.52,223.0,182.0,12.0,0.22,0.5,1.0,0.4,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,A
